onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.03	n/a	515	video_start	82
164.01	n/a	82005	video_stop	102
164.532	n/a	82266	break cnt	break cnt
198.476	n/a	99238	contrastChangeB3_start	96
204.216	n/a	102108	contrastTrial_start	5
208.612	n/a	104306	stim_ON	8
210.362	n/a	105181	dot_no2_ON	12
211.012	n/a	105506	contrastTrial_start	5
217.012	n/a	108506	stim_ON	8
218.862	n/a	109431	dot_no2_ON	12
219.412	n/a	109706	contrastTrial_start	5
223.812	n/a	111906	right_target	9
225.622	n/a	112811	dot_no3_ON	13
226.212	n/a	113106	contrastTrial_start	5
230.612	n/a	115306	stim_ON	8
232.182	n/a	116091	dot_no2_ON	12
233.012	n/a	116506	contrastTrial_start	5
239.012	n/a	119506	right_target	9
240.812	n/a	120406	dot_no3_ON	13
241.412	n/a	120706	contrastTrial_start	5
247.412	n/a	123706	right_target	9
249.592	n/a	124796	dot_no3_ON	13
249.812	n/a	124906	contrastTrial_start	5
254.212	n/a	127106	stim_ON	8
255.792	n/a	127896	dot_no2_ON	12
256.612	n/a	128306	contrastTrial_start	5
259.412	n/a	129706	right_target	9
260.912	n/a	130456	dot_no3_ON	13
261.812	n/a	130906	contrastTrial_start	5
264.612	n/a	132306	right_target	9
266.032	n/a	133016	dot_no3_ON	13
267.012	n/a	133506	contrastTrial_start	5
273.012	n/a	136506	stim_ON	8
274.744	n/a	137372	dot_no2_ON	12
275.414	n/a	137707	contrastTrial_start	5
279.814	n/a	139907	stim_ON	8
282.014	n/a	141007	dot_no2_ON	12
282.214	n/a	141107	contrastTrial_start	5
288.214	n/a	144107	stim_ON	8
289.944	n/a	144972	dot_no2_ON	12
290.614	n/a	145307	contrastTrial_start	5
293.414	n/a	146707	stim_ON	8
295.304	n/a	147652	dot_no2_ON	12
295.814	n/a	147907	contrastTrial_start	5
301.814	n/a	150907	right_target	9
303.474	n/a	151737	dot_no3_ON	13
304.214	n/a	152107	contrastTrial_start	5
308.614	n/a	154307	right_target	9
310.654	n/a	155327	dot_no3_ON	13
311.014	n/a	155507	contrastTrial_start	5
313.814	n/a	156907	stim_ON	8
316.214	n/a	158107	contrastTrial_start	5
319.014	n/a	159507	right_target	9
320.554	n/a	160277	dot_no3_ON	13
321.414	n/a	160707	contrastTrial_start	5
324.214	n/a	162107	stim_ON	8
325.854	n/a	162927	dot_no2_ON	12
326.614	n/a	163307	contrastTrial_start	5
329.414	n/a	164707	stim_ON	8
331.084	n/a	165542	dot_no2_ON	12
331.814	n/a	165907	contrastTrial_start	5
334.614	n/a	167307	right_target	9
336.264	n/a	168132	dot_no3_ON	13
337.014	n/a	168507	contrastTrial_start	5
341.414	n/a	170707	right_target	9
342.734	n/a	171367	dot_no3_ON	13
343.814	n/a	171907	contrastTrial_start	5
348.214	n/a	174107	right_target	9
350.544	n/a	175272	dot_no3_ON	13
350.614	n/a	175307	contrastTrial_start	5
356.614	n/a	178307	stim_ON	8
358.326	n/a	179163	dot_no2_ON	12
359.016	n/a	179508	contrastTrial_start	5
365.016	n/a	182508	right_target	9
366.826	n/a	183413	dot_no3_ON	13
367.416	n/a	183708	contrastTrial_start	5
373.768	n/a	186884	break cnt	break cnt
403.542	n/a	201771	9999	9999
