onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
34.324	n/a	17162	contrastChangeB1_start	94	n/a
40.276	n/a	20138	contrastTrial_start	5	n/a
44.68	n/a	22340	left_target	8	n/a
46.708	n/a	23354	left_buttonPress	12	smiley_face
47.078	n/a	23539	contrastTrial_start	5	n/a
49.878	n/a	24939	right_target	9	n/a
52.28	n/a	26140	contrastTrial_start	5	n/a
52.348	n/a	26174	right_buttonPress	13	non_target
53.988	n/a	26994	left_buttonPress	12	non_target
55.078	n/a	27539	right_target	9	n/a
56.388	n/a	28194	left_buttonPress	12	sad_face
57.478	n/a	28739	contrastTrial_start	5	n/a
61.878	n/a	30939	right_target	9	n/a
63.748	n/a	31874	right_buttonPress	13	smiley_face
64.278	n/a	32139	contrastTrial_start	5	n/a
67.078	n/a	33539	right_target	9	n/a
68.878	n/a	34439	right_buttonPress	13	smiley_face
69.478	n/a	34739	contrastTrial_start	5	n/a
75.478	n/a	37739	right_target	9	n/a
76.938	n/a	38469	right_buttonPress	13	smiley_face
77.878	n/a	38939	contrastTrial_start	5	n/a
83.878	n/a	41939	left_target	8	n/a
85.838	n/a	42919	left_buttonPress	12	smiley_face
86.278	n/a	43139	contrastTrial_start	5	n/a
89.078	n/a	44539	right_target	9	n/a
90.638	n/a	45319	right_buttonPress	13	smiley_face
91.478	n/a	45739	contrastTrial_start	5	n/a
95.878	n/a	47939	right_target	9	n/a
97.338	n/a	48669	right_buttonPress	13	smiley_face
98.278	n/a	49139	contrastTrial_start	5	n/a
102.678	n/a	51339	left_target	8	n/a
104.598	n/a	52299	right_buttonPress	13	sad_face
105.078	n/a	52539	contrastTrial_start	5	n/a
109.478	n/a	54739	right_target	9	n/a
110.548	n/a	55274	right_buttonPress	13	smiley_face
111.878	n/a	55939	contrastTrial_start	5	n/a
117.878	n/a	58939	left_target	8	n/a
119.178	n/a	59589	left_buttonPress	12	smiley_face
120.278	n/a	60139	contrastTrial_start	5	n/a
123.078	n/a	61539	left_target	8	n/a
125.248	n/a	62624	right_buttonPress	13	sad_face
125.478	n/a	62739	contrastTrial_start	5	n/a
128.278	n/a	64139	left_target	8	n/a
129.778	n/a	64889	left_buttonPress	12	smiley_face
130.678	n/a	65339	contrastTrial_start	5	n/a
136.676	n/a	68338	left_target	8	n/a
138.996	n/a	69498	left_buttonPress	12	smiley_face
139.078	n/a	69539	contrastTrial_start	5	n/a
143.476	n/a	71738	left_target	8	n/a
144.766	n/a	72383	left_buttonPress	12	smiley_face
145.876	n/a	72938	contrastTrial_start	5	n/a
148.676	n/a	74338	left_target	8	n/a
151.076	n/a	75538	contrastTrial_start	5	n/a
157.076	n/a	78538	left_target	8	n/a
158.646	n/a	79323	left_buttonPress	12	smiley_face
159.476	n/a	79738	contrastTrial_start	5	n/a
165.476	n/a	82738	right_target	9	n/a
166.976	n/a	83488	right_buttonPress	13	smiley_face
167.876	n/a	83938	contrastTrial_start	5	n/a
172.276	n/a	86138	right_target	9	n/a
174.356	n/a	87178	right_buttonPress	13	smiley_face
174.676	n/a	87338	contrastTrial_start	5	n/a
180.676	n/a	90338	right_target	9	n/a
182.746	n/a	91373	right_buttonPress	13	smiley_face
183.076	n/a	91538	contrastTrial_start	5	n/a
189.076	n/a	94538	right_target	9	n/a
190.806	n/a	95403	right_buttonPress	13	smiley_face
191.476	n/a	95738	contrastTrial_start	5	n/a
194.276	n/a	97138	left_target	8	n/a
196.166	n/a	98083	left_buttonPress	12	smiley_face
196.676	n/a	98338	contrastTrial_start	5	n/a
201.076	n/a	100538	left_target	8	n/a
202.666	n/a	101333	left_buttonPress	12	smiley_face
203.476	n/a	101738	contrastTrial_start	5	n/a
209.836	n/a	104918	break cnt	break cnt	n/a
238.556	n/a	119278	9999	9999	n/a
