onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
36.836	n/a	18418	surroundSuppB2_start	97	n/a	n/a	n/a
38.374	n/a	19187	fixpoint_ON	4	n/a	n/a	n/a
38.89	2.4	19445	stim_ON	8	1	1	3
41.808	n/a	20904	fixpoint_ON	4	n/a	n/a	n/a
42.318	2.4	21159	stim_ON	8	1	0.6	1
45.228	n/a	22614	fixpoint_ON	4	n/a	n/a	n/a
45.738	2.4	22869	stim_ON	8	1	0.3	2
48.648	n/a	24324	fixpoint_ON	4	n/a	n/a	n/a
49.158	2.4	24579	stim_ON	8	1	0	3
52.066	n/a	26033	fixpoint_ON	4	n/a	n/a	n/a
52.578	2.4	26289	stim_ON	8	1	0	2
55.486	n/a	27743	fixpoint_ON	4	n/a	n/a	n/a
55.998	2.4	27999	stim_ON	8	1	0.3	1
58.906	n/a	29453	fixpoint_ON	4	n/a	n/a	n/a
59.418	2.4	29709	stim_ON	8	1	0.6	3
62.326	n/a	31163	fixpoint_ON	4	n/a	n/a	n/a
62.838	2.4	31419	stim_ON	8	1	1	2
65.746	n/a	32873	fixpoint_ON	4	n/a	n/a	n/a
66.256	2.4	33128	stim_ON	8	1	1	3
69.166	n/a	34583	fixpoint_ON	4	n/a	n/a	n/a
69.678	2.4	34839	stim_ON	8	1	0.6	1
72.586	n/a	36293	fixpoint_ON	4	n/a	n/a	n/a
73.098	2.4	36549	stim_ON	8	1	0.3	2
76.006	n/a	38003	fixpoint_ON	4	n/a	n/a	n/a
76.518	2.4	38259	stim_ON	8	1	0	3
79.426	n/a	39713	fixpoint_ON	4	n/a	n/a	n/a
79.938	2.4	39969	stim_ON	8	0	1	1
82.846	n/a	41423	fixpoint_ON	4	n/a	n/a	n/a
83.358	2.4	41679	stim_ON	8	0	0.6	2
86.266	n/a	43133	fixpoint_ON	4	n/a	n/a	n/a
86.778	2.4	43389	stim_ON	8	0	0.3	3
89.686	n/a	44843	fixpoint_ON	4	n/a	n/a	n/a
90.198	2.4	45099	stim_ON	8	0	0	1
93.106	n/a	46553	fixpoint_ON	4	n/a	n/a	n/a
93.618	2.4	46809	stim_ON	8	1	1	3
96.526	n/a	48263	fixpoint_ON	4	n/a	n/a	n/a
97.038	2.4	48519	stim_ON	8	1	0.6	2
99.946	n/a	49973	fixpoint_ON	4	n/a	n/a	n/a
100.458	2.4	50229	stim_ON	8	1	0.3	1
103.366	n/a	51683	fixpoint_ON	4	n/a	n/a	n/a
103.876	2.4	51938	stim_ON	8	1	0	3
106.786	n/a	53393	fixpoint_ON	4	n/a	n/a	n/a
107.296	2.4	53648	stim_ON	8	1	0	3
110.206	n/a	55103	fixpoint_ON	4	n/a	n/a	n/a
110.716	2.4	55358	stim_ON	8	1	0.3	1
113.626	n/a	56813	fixpoint_ON	4	n/a	n/a	n/a
114.136	2.4	57068	stim_ON	8	1	0.6	2
117.046	n/a	58523	fixpoint_ON	4	n/a	n/a	n/a
117.556	2.4	58778	stim_ON	8	1	1	3
120.466	n/a	60233	fixpoint_ON	4	n/a	n/a	n/a
120.976	2.4	60488	stim_ON	8	1	0	1
123.886	n/a	61943	fixpoint_ON	4	n/a	n/a	n/a
124.396	2.4	62198	stim_ON	8	0	0	2
127.306	n/a	63653	fixpoint_ON	4	n/a	n/a	n/a
127.816	2.4	63908	stim_ON	8	1	0.3	3
130.726	n/a	65363	fixpoint_ON	4	n/a	n/a	n/a
131.236	2.4	65618	stim_ON	8	0	0.3	1
134.146	n/a	67073	fixpoint_ON	4	n/a	n/a	n/a
134.656	2.4	67328	stim_ON	8	1	0.6	2
137.566	n/a	68783	fixpoint_ON	4	n/a	n/a	n/a
138.076	2.4	69038	stim_ON	8	0	0.6	3
140.986	n/a	70493	fixpoint_ON	4	n/a	n/a	n/a
141.496	2.4	70748	stim_ON	8	1	1	1
144.406	n/a	72203	fixpoint_ON	4	n/a	n/a	n/a
144.916	2.4	72458	stim_ON	8	0	1	2
147.826	n/a	73913	fixpoint_ON	4	n/a	n/a	n/a
148.336	2.4	74168	stim_ON	8	1	0	3
151.246	n/a	75623	fixpoint_ON	4	n/a	n/a	n/a
151.756	2.4	75878	stim_ON	8	1	0.3	1
