Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA306NT2,473081,99,1,n/a
NDARAA504CRN,861584,79,1,n/a
NDARAB514MAJ,241349,100,1,n/a
NDARAB977GFB,121412,78,1,n/a
NDARAD571FLB,252277,109,1,n/a
NDARAF003VCL,175085,79,1,n/a
NDARAG191AE8,142285,71,1,n/a
NDARAG610XL4,184375,76,1,n/a
NDARAH976BND,374506,79,1,n/a
NDARAJ977PRJ,281619,75,1,n/a
NDARAN524ZK6,1205547,68,1,n/a
NDARAN934AZL,154888,81,1,n/a
NDARAP912JK3,134090,76,1,n/a
NDARAR305LXG,211239,85,1,n/a
NDARAT709MMX,116212,77,1,n/a
NDARAV454VF0,184305,81,1,n/a
NDARAY298THW,146260,78,1,n/a
NDARBD370RBY,258109,72,1,n/a
NDARBJ375VP4,160999,96,1,n/a
NDARBL242L4H,146909,79,1,n/a
NDARBT436PMT,402253,81,1,n/a
NDARBV630BK6,120623,77,1,n/a
NDARCA050RZL,225485,86,1,n/a
NDARCB627KDN,125409,78,1,n/a
NDARCC059WTH,128247,77,1,n/a
NDARCC101PA9,329958,72,1,n/a
NDARCC824FCL,202840,79,1,n/a
NDARCJ330NBP,1296211,77,1,n/a
NDARCM050BN2,190530,102,1,n/a
NDARCM953HKD,121556,80,1,n/a
NDARCN681CXW,135019,85,1,n/a
NDARCR715LEY,171946,74,1,n/a
NDARCT889DMB,158526,83,1,n/a
NDARCV440TRV,157771,82,1,n/a
NDARCV628NRY,415123,73,1,n/a
NDARCX505WVX,147332,79,1,n/a
NDARDE502TEU,604455,35,1,n/a
NDARDF560NND,1033285,81,1,n/a
NDARDJ204EPU,178529,83,1,n/a
NDARDJ544BU5,257192,74,1,n/a
NDARDP292DVC,164354,77,1,n/a
NDARDP725ZVY,170922,107,1,n/a
NDARDV648WB5,238466,76,1,n/a
NDARDW178AC6,156861,74,1,n/a
NDAREB303XDC,118064,84,1,n/a
NDARED010UML,155452,77,1,n/a
NDAREF074ZAQ,260777,110,1,n/a
NDAREG013BLG,126264,128,1,n/a
