Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA306NT2,148653,132,1,n/a
NDARAA504CRN,NaN,NaN,0,n/a
NDARAB514MAJ,124313,132,1,n/a
NDARAB977GFB,243350,132,1,n/a
NDARAD571FLB,171260,132,1,n/a
NDARAF003VCL,148038,132,1,n/a
NDARAG191AE8,143868,132,1,n/a
NDARAG610XL4,NaN,NaN,0,n/a
NDARAH976BND,155882,132,1,n/a
NDARAJ977PRJ,222221,132,1,n/a
NDARAN524ZK6,239957,132,1,n/a
NDARAN934AZL,NaN,NaN,0,n/a
NDARAP912JK3,152102,132,1,n/a
NDARAR305LXG,147475,132,1,n/a
NDARAT709MMX,138250,132,1,n/a
NDARAV454VF0,202994,132,1,n/a
NDARAY298THW,159951,132,1,n/a
NDARBD370RBY,146762,132,1,n/a
NDARBJ375VP4,142718,132,1,n/a
NDARBL242L4H,172075,132,1,n/a
NDARBT436PMT,142800,132,1,n/a
NDARBV630BK6,147643,132,1,n/a
NDARCA050RZL,145603,132,1,n/a
NDARCB627KDN,166055,132,1,n/a
NDARCC059WTH,204532,132,1,n/a
NDARCC101PA9,NaN,NaN,0,n/a
NDARCC824FCL,153764,132,1,n/a
NDARCJ330NBP,162657,132,1,n/a
NDARCM050BN2,140301,132,1,n/a
NDARCM953HKD,162521,132,1,n/a
NDARCN681CXW,180205,132,1,n/a
NDARCR715LEY,149303,132,1,n/a
NDARCT889DMB,202823,132,1,n/a
NDARCV440TRV,166888,132,1,n/a
NDARCV628NRY,126560,132,1,n/a
NDARCX505WVX,193481,132,1,n/a
NDARDE502TEU,NaN,NaN,0,n/a
NDARDF560NND,230850,132,1,n/a
NDARDJ204EPU,181400,132,1,n/a
NDARDJ544BU5,159160,132,1,n/a
NDARDP292DVC,129094,132,1,n/a
NDARDP725ZVY,245688,132,1,n/a
NDARDV648WB5,144062,132,1,n/a
NDARDW178AC6,143464,132,1,n/a
NDAREB303XDC,156877,132,1,n/a
NDARED010UML,NaN,NaN,0,n/a
NDAREF074ZAQ,246821,132,1,n/a
NDAREG013BLG,151227,132,1,n/a
NDARET558NB3,144616,132,1,n/a
NDARET888KD2,140759,132,1,n/a
NDAREV372WDG,198151,132,1,n/a
NDARFD069AW7,136463,132,1,n/a
NDARFJ988HKR,151469,132,1,n/a
NDARFK819TD5,244154,132,1,n/a
NDARFP243NWY,NaN,NaN,0,n/a
NDARFP503KJF,146928,132,1,n/a
NDARFP813TL5,222541,132,1,n/a
NDARFV725LGA,185336,132,1,n/a
NDARFW100ZXX,146544,132,1,n/a
NDARFW506ZZ0,145833,132,1,n/a
NDARFW669WJ9,205450,132,1,n/a
NDARGB060TAM,202070,132,1,n/a
NDARGC255BUN,139865,132,1,n/a
NDARGM258RZU,162758,132,1,n/a
NDARGM421YWQ,143412,132,1,n/a
NDARGN210CK7,NaN,NaN,0,n/a
NDARGU829GZ4,198388,132,1,n/a
NDARGV263ZRY,151601,132,1,n/a
NDARGZ116HTR,150498,132,1,n/a
NDARHD276TYX,147685,132,1,n/a
NDARHN911CNJ,147309,132,1,n/a
NDARHU529JHV,142213,132,1,n/a
NDARHX252NVH,139588,132,1,n/a
NDARJA315FUQ,NaN,NaN,0,n/a
NDARJC463HCM,139569,132,1,n/a
NDARJD142DHR,150489,132,1,n/a
NDARJH910CGX,156844,132,1,n/a
NDARJJ216EGT,143072,132,1,n/a
NDARJK147LNJ,NaN,NaN,0,n/a
NDARJK154PF5,146116,132,1,n/a
NDARJL656RDA,131619,130,1,n/a
NDARJR280FEJ,162923,132,1,n/a
NDARJV547LA3,NaN,NaN,0,n/a
NDARJW072UJ3,177670,132,1,n/a
NDARJW503GA0,NaN,NaN,0,n/a
NDARJX121GKP,194681,132,1,n/a
NDARJY577WNJ,147804,132,1,n/a
NDARKD590VF4,NaN,NaN,0,n/a
NDARKH944KVE,NaN,NaN,0,n/a
NDARKL223LLF,144491,132,1,n/a
NDARKM718VKX,148962,132,1,n/a
NDARKN742LEV,190760,132,1,n/a
NDARKT540ZW0,147101,132,1,n/a
NDARKU726AB4,NaN,NaN,0,n/a
NDARKZ949UAL,191403,132,1,n/a
NDARLA226ADX,147485,132,1,n/a
NDARLA457ELH,NaN,NaN,0,n/a
NDARLE335PRN,157499,132,1,n/a
NDARLE412VD5,140291,132,1,n/a
NDARLE849LCR,140105,132,1,n/a
NDARLH043YDK,162096,132,1,n/a
NDARLH423CR7,NaN,NaN,0,n/a
NDARLP417RC6,148267,132,1,n/a
NDARLR924YAV,181526,132,1,n/a
NDARMB290GPL,141378,132,1,n/a
NDARMC694YF3,146494,132,1,n/a
NDARMF560MUH,132187,132,1,n/a
NDARMF846EVR,140936,132,1,n/a
NDARMG263JRX,176322,132,1,n/a
NDARMJ333WJM,161586,132,1,n/a
NDARMJ845MJA,132442,130,1,n/a
NDARML626PGU,133188,132,1,n/a
NDARMR134HUY,179252,132,1,n/a
NDARMZ119VPH,210902,132,1,n/a
NDARNA421FL7,144297,132,1,n/a
NDARNB390JL3,169349,132,1,n/a
NDARNC130ZLK,142243,132,1,n/a
NDARNC489BX5,206366,132,1,n/a
NDARND604TNB,164558,132,1,n/a
NDARND805ZTP,142157,132,1,n/a
NDARNT205ZKP,154436,132,1,n/a
NDARNT898ZPF,123857,132,1,n/a
NDARNU411FDE,223909,132,1,n/a
NDARNV983DET,NaN,NaN,0,n/a
NDARNW099DC7,143324,132,1,n/a
NDARNX050XBN,148651,132,1,n/a
NDARNZ084JVC,144687,132,1,n/a
NDARPC301UWR,164160,132,1,n/a
NDARPC745LTD,232120,132,1,n/a
NDARPE830YU0,140837,132,1,n/a
NDARPJ001BVE,129756,132,1,n/a
NDARPJ691NEU,144794,132,1,n/a
NDARPK597XH0,137311,132,1,n/a
NDARPL406KX4,156252,132,1,n/a
NDARRE063LG2,137818,132,1,n/a
NDARRH199NCH,160469,132,1,n/a
NDARRL030XD8,150935,132,1,n/a
NDARRR595LRJ,148493,132,1,n/a
NDARRU820CXW,143299,132,1,n/a
NDARRV002MA8,163181,132,1,n/a
NDARRX084UML,194666,132,1,n/a
NDARRX552PP2,146893,132,1,n/a
NDARRY885YL9,141588,132,1,n/a
NDARRZ940HX6,207956,132,1,n/a
NDARRZ993EL4,131684,132,1,n/a
NDARTF150VPJ,142694,132,1,n/a
NDARTH529YKZ,163673,132,1,n/a
NDARTJ862ENU,147019,132,1,n/a
NDARTN760YH8,118623,132,1,n/a
NDARTP022VL6,NaN,NaN,0,n/a
NDARTV119WJK,179122,132,1,n/a
NDARTV296UNC,146533,132,1,n/a
NDARTZ018PD5,188247,132,1,n/a
NDARUA745NA8,170166,132,1,n/a
NDARUC715YN4,142233,132,1,n/a
NDARUC980NZ5,148158,132,1,n/a
NDARUD394JAW,NaN,NaN,0,n/a
NDARUK054GTN,298773,132,1,n/a
NDARUK588UY6,344498,132,1,n/a
NDARUK719URM,138746,132,1,n/a
NDARUP441BKK,189972,132,1,n/a
NDARUT142RT3,149209,132,1,n/a
NDARUW206XUG,NaN,NaN,0,n/a
NDARUZ200NRJ,148330,132,1,n/a
NDARVC318GTX,139479,132,1,n/a
NDARVJ687ENB,188783,132,1,n/a
NDARVK407TGE,226283,132,1,n/a
NDARVM287DJK,141032,132,1,n/a
NDARVP894EX0,140723,132,1,n/a
NDARVR601FUT,NaN,NaN,0,n/a
NDARVV704MND,161677,132,1,n/a
NDARVY860TY0,162606,132,1,n/a
NDARWE130JMG,149582,132,1,n/a
NDARWP675DHU,151018,132,1,n/a
NDARWX376FTQ,171921,132,1,n/a
NDARXB023AMW,142052,132,1,n/a
NDARXD907ZJL,140975,132,1,n/a
NDARXE912NZP,159938,132,1,n/a
