Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA306NT2,NaN,NaN,0,n/a
NDARAA504CRN,NaN,NaN,0,n/a
NDARAB514MAJ,123767,131,1,n/a
NDARAB977GFB,127438,131,1,n/a
NDARAD571FLB,238811,165,1,n/a
NDARAF003VCL,140142,131,1,n/a
NDARAG191AE8,167188,131,1,n/a
NDARAG610XL4,150767,131,1,n/a
NDARAH976BND,133992,131,1,n/a
NDARAJ977PRJ,186586,131,1,n/a
NDARAN524ZK6,NaN,NaN,0,n/a
NDARAN934AZL,135366,131,1,n/a
NDARAP912JK3,157963,131,1,n/a
NDARAR305LXG,134440,131,1,n/a
NDARAT709MMX,136335,131,1,n/a
NDARAV454VF0,143367,131,1,n/a
NDARAY298THW,132993,131,1,n/a
NDARBD370RBY,127291,131,1,n/a
NDARBJ375VP4,129390,132,1,n/a
NDARBL242L4H,129688,131,1,n/a
NDARBT436PMT,127892,131,1,n/a
NDARBV630BK6,138613,131,1,n/a
NDARCA050RZL,160240,131,1,n/a
NDARCB627KDN,145964,131,1,n/a
NDARCC059WTH,139790,131,1,n/a
NDARCC101PA9,NaN,NaN,0,n/a
NDARCC824FCL,127389,131,1,n/a
NDARCJ330NBP,NaN,NaN,0,n/a
NDARCM050BN2,127418,131,1,n/a
NDARCM953HKD,135266,131,1,n/a
NDARCN681CXW,129566,131,1,n/a
NDARCR715LEY,149291,131,1,n/a
NDARCT889DMB,130637,131,1,n/a
NDARCV440TRV,130816,131,1,n/a
NDARCV628NRY,177661,131,1,n/a
NDARCX505WVX,154441,131,1,n/a
NDARDE502TEU,180611,131,1,n/a
NDARDF560NND,NaN,NaN,0,n/a
NDARDJ204EPU,146842,131,1,n/a
NDARDJ544BU5,132543,131,1,n/a
NDARDP292DVC,133290,131,1,n/a
NDARDP725ZVY,178112,131,1,n/a
NDARDV648WB5,132991,131,1,n/a
NDARDW178AC6,127841,131,1,n/a
NDAREB303XDC,136890,131,1,n/a
NDARED010UML,240860,131,1,n/a
NDAREF074ZAQ,221437,131,1,n/a
NDAREG013BLG,128590,131,1,n/a
NDARET558NB3,149763,131,1,n/a
NDARET888KD2,128191,131,1,n/a
NDAREV372WDG,128265,132,1,n/a
NDARFD069AW7,132487,131,1,n/a
NDARFJ988HKR,NaN,NaN,0,n/a
NDARFK819TD5,130414,132,1,n/a
NDARFP243NWY,159088,131,1,n/a
NDARFP503KJF,128715,131,1,n/a
NDARFP813TL5,141792,131,1,n/a
NDARFV725LGA,NaN,NaN,0,n/a
NDARFW100ZXX,NaN,NaN,0,n/a
NDARFW506ZZ0,148816,131,1,n/a
NDARFW669WJ9,NaN,NaN,0,n/a
NDARGB060TAM,135788,131,1,n/a
NDARGC255BUN,127725,131,1,n/a
NDARGM258RZU,136489,131,1,n/a
NDARGM421YWQ,128292,131,1,n/a
NDARGN210CK7,128543,131,1,n/a
NDARGU829GZ4,NaN,NaN,0,n/a
NDARGV263ZRY,129668,131,1,n/a
NDARGZ116HTR,148740,131,1,n/a
NDARHD276TYX,131363,131,1,n/a
NDARHN911CNJ,132192,131,1,n/a
NDARHU529JHV,157012,131,1,n/a
NDARHX252NVH,136988,131,1,n/a
NDARJA315FUQ,273091,131,1,n/a
NDARJC463HCM,209432,131,1,n/a
NDARJD142DHR,151365,131,1,n/a
NDARJH910CGX,145539,131,1,n/a
NDARJJ216EGT,132187,131,1,n/a
NDARJK147LNJ,135544,131,1,n/a
NDARJK154PF5,150442,131,1,n/a
NDARJL656RDA,128567,131,1,n/a
NDARJR280FEJ,163314,131,1,n/a
NDARJV547LA3,167187,131,1,n/a
NDARJW072UJ3,NaN,NaN,0,n/a
NDARJW503GA0,133314,131,1,n/a
NDARJX121GKP,172286,131,1,n/a
NDARJY577WNJ,164986,131,1,n/a
NDARKD590VF4,128537,131,1,n/a
NDARKH944KVE,NaN,NaN,0,n/a
NDARKL223LLF,146914,131,1,n/a
NDARKM718VKX,137740,131,1,n/a
NDARKN742LEV,190764,131,1,n/a
NDARKT540ZW0,128413,132,1,n/a
NDARKU726AB4,NaN,NaN,0,n/a
NDARKZ949UAL,154437,131,1,n/a
NDARLA226ADX,155215,131,1,n/a
NDARLA457ELH,158210,131,1,n/a
NDARLE335PRN,134939,131,1,n/a
NDARLE412VD5,127164,131,1,n/a
NDARLE849LCR,127013,131,1,n/a
NDARLH043YDK,129737,131,1,n/a
NDARLH423CR7,129386,131,1,n/a
NDARLP417RC6,132591,131,1,n/a
NDARLR924YAV,131216,131,1,n/a
NDARMB290GPL,508884,131,1,n/a
NDARMC694YF3,255610,132,1,n/a
NDARMF560MUH,132840,131,1,n/a
NDARMF846EVR,151364,131,1,n/a
NDARMG263JRX,130491,132,1,n/a
NDARMJ333WJM,127018,131,1,n/a
NDARMJ845MJA,128741,132,1,n/a
NDARML626PGU,NaN,NaN,0,n/a
NDARMR134HUY,129163,132,1,n/a
NDARMZ119VPH,130190,131,1,n/a
NDARNA421FL7,129366,132,1,n/a
NDARNB390JL3,155613,131,1,n/a
NDARNC130ZLK,143763,131,1,n/a
NDARNC489BX5,134742,131,1,n/a
NDARND604TNB,173287,131,1,n/a
NDARND805ZTP,NaN,NaN,0,n/a
NDARNT205ZKP,NaN,NaN,0,n/a
NDARNT898ZPF,115489,131,1,n/a
NDARNU411FDE,NaN,NaN,0,n/a
NDARNV983DET,133341,131,1,n/a
NDARNW099DC7,148888,131,1,n/a
NDARNX050XBN,133240,131,1,n/a
NDARNZ084JVC,138192,131,1,n/a
NDARPC301UWR,133292,131,1,n/a
NDARPC745LTD,128264,132,1,n/a
NDARPE830YU0,132463,131,1,n/a
NDARPJ001BVE,NaN,NaN,0,n/a
NDARPJ691NEU,137589,131,1,n/a
NDARPK597XH0,239077,131,1,n/a
NDARPL406KX4,144810,131,1,n/a
NDARRE063LG2,131739,131,1,n/a
NDARRH199NCH,131688,131,1,n/a
NDARRL030XD8,137191,131,1,n/a
NDARRR595LRJ,129639,132,1,n/a
NDARRU820CXW,147064,131,1,n/a
NDARRV002MA8,133887,131,1,n/a
NDARRX084UML,145765,131,1,n/a
NDARRX552PP2,131862,131,1,n/a
NDARRY885YL9,128941,131,1,n/a
NDARRZ940HX6,127465,131,1,n/a
NDARRZ993EL4,388127,132,1,n/a
NDARTF150VPJ,137877,131,1,n/a
NDARTH529YKZ,130566,131,1,n/a
NDARTJ862ENU,136892,131,1,n/a
NDARTN760YH8,114640,131,1,n/a
NDARTP022VL6,NaN,NaN,0,n/a
NDARTV119WJK,129689,131,1,n/a
NDARTV296UNC,NaN,NaN,0,n/a
NDARTZ018PD5,169535,131,1,n/a
NDARUA745NA8,NaN,NaN,0,n/a
NDARUC715YN4,148663,131,1,n/a
NDARUC980NZ5,148912,131,1,n/a
NDARUD394JAW,132288,131,1,n/a
NDARUK054GTN,144436,131,1,n/a
NDARUK588UY6,174915,131,1,n/a
NDARUK719URM,249207,131,1,n/a
NDARUP441BKK,128039,132,1,n/a
NDARUT142RT3,127367,131,1,n/a
NDARUW206XUG,161760,131,1,n/a
NDARUZ200NRJ,140715,131,1,n/a
NDARVC318GTX,131637,131,1,n/a
NDARVJ687ENB,144890,131,1,n/a
NDARVK407TGE,131990,131,1,n/a
NDARVM287DJK,NaN,NaN,0,n/a
NDARVP894EX0,129987,131,1,n/a
NDARVR601FUT,130363,131,1,n/a
NDARVV704MND,164667,131,1,n/a
NDARVY860TY0,154815,131,1,n/a
NDARWE130JMG,NaN,NaN,0,n/a
NDARWP675DHU,NaN,NaN,0,n/a
NDARWX376FTQ,128516,131,1,n/a
NDARXB023AMW,145538,131,1,n/a
NDARXD907ZJL,143739,131,1,n/a
NDARXE912NZP,129365,131,1,n/a
NDARXF294ME0,129942,131,1,n/a
NDARXF711LJ9,129964,131,1,n/a
NDARXJ973GFA,131443,131,1,n/a
NDARXL534AZA,181513,131,1,n/a
NDARXX939FFN,164611,131,1,n/a
NDARXZ710ZJ8,NaN,NaN,0,n/a
NDARYA877HN5,128939,131,1,n/a
NDARYB414NGM,144544,131,1,n/a
NDARYG172DBJ,127866,131,1,n/a
NDARYJ334EHH,129836,132,1,n/a
NDARYJ694EU0,151286,131,1,n/a
NDARYL268BVG,131939,131,1,n/a
NDARYW789GNP,132769,131,1,n/a
NDARYY793DXM,126765,131,1,n/a
NDARZE389XF0,134187,131,1,n/a
NDARZF625MH8,129339,131,1,n/a
NDARZH699ZET,126739,131,1,n/a
NDARZP065VGY,160487,131,1,n/a
NDARZR529EJ1,NaN,NaN,0,n/a
NDARZV132DRG,127887,131,1,n/a
NDARAM197GFY,NaN,NaN,0,n/a
NDARCU919KUL,NaN,NaN,0,n/a
NDARFB371EMF,138700,132,1,n/a
NDARFD628UVZ,145319,130,1,n/a
NDARFR873KZX,330173,132,1,n/a
NDARFV725DEQ,748724,132,1,n/a
NDARHP395DGY,221821,132,1,n/a
NDARKF899ZUB,1009610,132,1,n/a
NDARKZ601KWB,136770,132,1,n/a
NDARPA005VVK,166624,132,1,n/a
NDARRN047XHC,172636,130,1,n/a
NDARRV410KY1,274409,130,1,n/a
NDARVK196LEK,139967,130,1,n/a
NDARWE818UA6,613287,132,1,n/a
NDARXE638NCB,125964,130,1,n/a
NDARZV895RZ5,140387,131,1,n/a
