Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA306NT2,59563,4,1,n/a
NDARAA504CRN,59610,4,1,n/a
NDARAB514MAJ,59646,4,1,n/a
NDARAB977GFB,59999,4,1,n/a
NDARAD571FLB,59497,4,1,n/a
NDARAF003VCL,59575,4,1,n/a
NDARAG191AE8,59603,4,1,n/a
NDARAG610XL4,NaN,NaN,0,n/a
NDARAH976BND,59569,4,1,n/a
NDARAJ977PRJ,59637,4,1,n/a
NDARAN524ZK6,59982,4,1,n/a
NDARAN934AZL,61395,4,1,n/a
NDARAP912JK3,59941,4,1,n/a
NDARAR305LXG,83126,7,1,n/a
NDARAT709MMX,60002,4,1,n/a
NDARAV454VF0,80295,7,1,n/a
NDARAY298THW,59617,4,1,n/a
NDARBD370RBY,59517,4,1,n/a
NDARBJ375VP4,59903,4,1,n/a
NDARBL242L4H,59951,4,1,n/a
NDARBT436PMT,59570,4,1,n/a
NDARBV630BK6,59553,4,1,n/a
NDARCA050RZL,59622,4,1,n/a
NDARCB627KDN,59925,4,1,n/a
NDARCC059WTH,59890,4,1,n/a
NDARCC101PA9,61097,4,1,n/a
NDARCC824FCL,59918,4,1,n/a
NDARCJ330NBP,59467,4,1,n/a
NDARCM050BN2,60580,4,1,n/a
NDARCM953HKD,59612,4,1,n/a
NDARCN681CXW,59478,4,1,n/a
NDARCR715LEY,59688,4,1,n/a
NDARCT889DMB,59477,4,1,n/a
NDARCV440TRV,59929,4,1,n/a
NDARCV628NRY,67166,7,1,n/a
NDARCX505WVX,59596,4,1,n/a
NDARDE502TEU,NaN,NaN,0,n/a
NDARDF560NND,59603,4,1,n/a
NDARDJ204EPU,59582,4,1,n/a
NDARDJ544BU5,60514,4,1,n/a
NDARDP292DVC,60003,4,1,n/a
NDARDP725ZVY,59462,4,1,n/a
NDARDV648WB5,59593,4,1,n/a
NDARDW178AC6,59574,4,1,n/a
NDAREB303XDC,59924,4,1,n/a
NDARED010UML,NaN,NaN,0,n/a
NDAREF074ZAQ,59626,4,1,n/a
NDAREG013BLG,59489,4,1,n/a
NDARET558NB3,192721,69,1,n/a
NDARET888KD2,59635,4,1,n/a
