Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA306NT2,122861,74,1,n/a
NDARAA504CRN,NaN,NaN,0,n/a
NDARAB514MAJ,104511,91,1,n/a
NDARAB977GFB,117714,76,1,n/a
NDARAD571FLB,152249,86,1,n/a
NDARAF003VCL,116894,77,1,n/a
NDARAG191AE8,136984,74,1,n/a
NDARAG610XL4,NaN,NaN,0,n/a
NDARAH976BND,123475,75,1,n/a
NDARAJ977PRJ,184807,76,1,n/a
NDARAN524ZK6,136518,64,1,n/a
NDARAN934AZL,NaN,NaN,0,n/a
NDARAP912JK3,135162,78,1,n/a
NDARAR305LXG,143641,77,1,n/a
NDARAT709MMX,113974,78,1,n/a
NDARAV454VF0,156381,81,1,n/a
NDARAY298THW,125401,78,1,n/a
NDARBD370RBY,171639,74,1,n/a
NDARBJ375VP4,165226,83,1,n/a
NDARBL242L4H,125656,87,1,n/a
NDARBT436PMT,119208,78,1,n/a
NDARBV630BK6,145297,67,1,n/a
NDARCA050RZL,136268,84,1,n/a
NDARCB627KDN,218694,75,1,n/a
NDARCC059WTH,121691,79,1,n/a
NDARCC101PA9,685194,70,1,n/a
NDARCC824FCL,137159,83,1,n/a
NDARCJ330NBP,125142,75,1,n/a
NDARCM050BN2,NaN,NaN,0,n/a
NDARCM953HKD,139900,77,1,n/a
NDARCN681CXW,179379,94,1,n/a
NDARCR715LEY,152353,76,1,n/a
NDARCT889DMB,161984,79,1,n/a
NDARCV440TRV,119494,84,1,n/a
NDARCV628NRY,NaN,NaN,0,n/a
NDARCX505WVX,120418,79,1,n/a
NDARDE502TEU,NaN,NaN,0,n/a
NDARDF560NND,165334,69,1,n/a
NDARDJ204EPU,137319,84,1,n/a
NDARDJ544BU5,127641,74,1,n/a
NDARDP292DVC,120543,73,1,n/a
NDARDP725ZVY,NaN,NaN,0,n/a
NDARDV648WB5,123433,76,1,n/a
NDARDW178AC6,117591,80,1,n/a
NDAREB303XDC,134356,108,1,n/a
NDARED010UML,NaN,NaN,0,n/a
NDAREF074ZAQ,137434,81,1,n/a
NDAREG013BLG,153769,94,1,n/a
NDARET558NB3,NaN,NaN,0,n/a
NDARET888KD2,153654,74,1,n/a
NDAREV372WDG,141555,78,1,n/a
NDARFD069AW7,104796,77,1,n/a
NDARFJ988HKR,145029,78,1,n/a
NDARFK819TD5,127445,77,1,n/a
NDARFP243NWY,NaN,NaN,0,n/a
NDARFP503KJF,118797,78,1,n/a
NDARFP813TL5,127202,83,1,n/a
NDARFV725LGA,127504,75,1,n/a
NDARFW100ZXX,125723,77,1,n/a
NDARFW506ZZ0,138988,94,1,n/a
NDARFW669WJ9,200324,76,1,n/a
NDARGB060TAM,NaN,NaN,0,n/a
NDARGC255BUN,115618,78,1,n/a
NDARGM258RZU,129331,77,1,n/a
NDARGM421YWQ,117956,79,1,n/a
NDARGN210CK7,NaN,NaN,0,n/a
NDARGU829GZ4,122501,76,1,n/a
NDARGV263ZRY,131229,74,1,n/a
NDARGZ116HTR,146158,87,1,n/a
NDARHD276TYX,132952,75,1,n/a
NDARHN911CNJ,119466,79,1,n/a
NDARHU529JHV,123147,78,1,n/a
NDARHX252NVH,115707,77,1,n/a
NDARJA315FUQ,NaN,NaN,0,n/a
NDARJC463HCM,117380,76,1,n/a
NDARJD142DHR,NaN,NaN,0,n/a
NDARJH910CGX,124007,77,1,n/a
NDARJJ216EGT,157749,78,1,n/a
NDARJK147LNJ,NaN,NaN,0,n/a
NDARJK154PF5,138685,79,1,n/a
NDARJL656RDA,106393,76,1,n/a
NDARJR280FEJ,153820,78,1,n/a
NDARJV547LA3,NaN,NaN,0,n/a
NDARJW072UJ3,164812,78,1,n/a
NDARJW503GA0,NaN,NaN,0,n/a
NDARJX121GKP,119734,100,1,n/a
NDARJY577WNJ,114120,80,1,n/a
NDARKD590VF4,NaN,NaN,0,n/a
NDARKH944KVE,NaN,NaN,0,n/a
NDARKL223LLF,144658,81,1,n/a
NDARKM718VKX,192015,89,1,n/a
NDARKN742LEV,226266,78,1,n/a
NDARKT540ZW0,121250,72,1,n/a
NDARKU726AB4,NaN,NaN,0,n/a
NDARKZ949UAL,154075,81,1,n/a
NDARLA226ADX,123881,110,1,n/a
NDARLA457ELH,NaN,NaN,0,n/a
NDARLE335PRN,133155,78,1,n/a
NDARLE412VD5,120466,78,1,n/a
NDARLE849LCR,118552,82,1,n/a
NDARLH043YDK,187860,76,1,n/a
NDARLH423CR7,129296,75,1,n/a
NDARLP417RC6,138455,75,1,n/a
NDARLR924YAV,156618,77,1,n/a
NDARMB290GPL,143647,82,1,n/a
NDARMC694YF3,138858,80,1,n/a
NDARMF560MUH,105692,78,1,n/a
NDARMF846EVR,134522,73,1,n/a
NDARMG263JRX,127049,77,1,n/a
NDARMJ333WJM,123113,77,1,n/a
NDARMJ845MJA,155238,81,1,n/a
NDARML626PGU,120019,83,1,n/a
NDARMR134HUY,217126,78,1,n/a
NDARMZ119VPH,228139,94,1,n/a
NDARNA421FL7,135897,79,1,n/a
NDARNB390JL3,124130,76,1,n/a
NDARNC130ZLK,121598,76,1,n/a
NDARNC489BX5,NaN,NaN,0,n/a
NDARND604TNB,118003,79,1,n/a
NDARND805ZTP,119552,78,1,n/a
NDARNT205ZKP,127837,81,1,n/a
NDARNT898ZPF,97382,75,1,n/a
NDARNU411FDE,NaN,NaN,0,n/a
NDARNV983DET,NaN,NaN,0,n/a
NDARNW099DC7,132278,78,1,n/a
NDARNX050XBN,NaN,NaN,0,n/a
NDARNZ084JVC,120130,77,1,n/a
NDARPC301UWR,188310,75,1,n/a
NDARPC745LTD,117459,74,1,n/a
NDARPE830YU0,115052,90,1,n/a
NDARPJ001BVE,120370,73,1,n/a
NDARPJ691NEU,117164,78,1,n/a
NDARPK597XH0,153934,73,1,n/a
NDARPL406KX4,116763,74,1,n/a
NDARRE063LG2,111146,80,1,n/a
NDARRH199NCH,119703,75,1,n/a
NDARRL030XD8,126075,90,1,n/a
NDARRR595LRJ,117132,77,1,n/a
NDARRU820CXW,118652,83,1,n/a
NDARRV002MA8,214551,79,1,n/a
NDARRX084UML,117675,76,1,n/a
NDARRX552PP2,122868,78,1,n/a
NDARRY885YL9,122496,79,1,n/a
NDARRZ940HX6,129963,79,1,n/a
NDARRZ993EL4,131658,75,1,n/a
NDARTF150VPJ,125370,81,1,n/a
NDARTH529YKZ,243065,70,1,n/a
NDARTJ862ENU,144471,77,1,n/a
NDARTN760YH8,90026,78,1,n/a
NDARTP022VL6,124322,81,1,n/a
NDARTV119WJK,115730,76,1,n/a
NDARTV296UNC,227623,77,1,n/a
NDARTZ018PD5,165714,77,1,n/a
NDARUA745NA8,125441,77,1,n/a
NDARUC715YN4,116764,87,1,n/a
NDARUC980NZ5,150724,125,1,n/a
NDARUD394JAW,127167,67,1,n/a
NDARUK054GTN,151190,77,1,n/a
NDARUK588UY6,NaN,NaN,0,n/a
NDARUK719URM,109135,74,1,n/a
NDARUP441BKK,125973,78,1,n/a
NDARUT142RT3,125519,91,1,n/a
NDARUW206XUG,136862,74,1,n/a
NDARUZ200NRJ,119902,79,1,n/a
NDARVC318GTX,140189,78,1,n/a
NDARVJ687ENB,NaN,NaN,0,n/a
NDARVK407TGE,126233,78,1,n/a
NDARVM287DJK,121739,88,1,n/a
NDARVP894EX0,117113,78,1,n/a
NDARVR601FUT,NaN,NaN,0,n/a
NDARVV704MND,NaN,NaN,0,n/a
NDARVY860TY0,129580,79,1,n/a
NDARWE130JMG,140450,89,1,n/a
NDARWP675DHU,126806,76,1,n/a
NDARWX376FTQ,115107,84,1,n/a
NDARXB023AMW,120550,77,1,n/a
NDARXD907ZJL,117958,77,1,n/a
NDARXE912NZP,122801,79,1,n/a
NDARXF294ME0,NaN,NaN,0,n/a
NDARXF711LJ9,NaN,NaN,0,n/a
NDARXJ973GFA,121303,157,1,n/a
NDARXL534AZA,NaN,NaN,0,n/a
NDARXX939FFN,118108,76,1,n/a
NDARXZ710ZJ8,98211,86,1,n/a
NDARYA877HN5,148211,77,1,n/a
NDARYB414NGM,NaN,NaN,0,n/a
NDARYG172DBJ,119098,79,1,n/a
NDARYJ334EHH,161583,78,1,n/a
NDARYJ694EU0,114508,77,1,n/a
NDARYL268BVG,127156,75,1,n/a
NDARYW789GNP,130946,75,1,n/a
NDARYY793DXM,115482,77,1,n/a
NDARZE389XF0,NaN,NaN,0,n/a
NDARZF625MH8,127828,74,1,n/a
NDARZH699ZET,145898,84,1,n/a
NDARZP065VGY,121687,81,1,n/a
NDARZR529EJ1,116034,83,1,n/a
NDARZV132DRG,117498,76,1,n/a
NDARAM197GFY,NaN,NaN,0,n/a
NDARCU919KUL,NaN,NaN,0,n/a
