Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA306NT2,NaN,NaN,0,n/a
NDARAA504CRN,NaN,NaN,0,n/a
NDARAB514MAJ,139666,79,1,n/a
NDARAB977GFB,126662,79,1,n/a
NDARAD571FLB,171786,79,1,n/a
NDARAF003VCL,NaN,NaN,0,n/a
NDARAG191AE8,NaN,NaN,0,n/a
NDARAG610XL4,109695,79,1,n/a
NDARAH976BND,NaN,NaN,0,n/a
NDARAJ977PRJ,172393,79,1,n/a
NDARAN524ZK6,NaN,NaN,0,n/a
NDARAN934AZL,160664,79,1,n/a
NDARAP912JK3,117014,79,1,n/a
NDARAR305LXG,170013,79,1,n/a
NDARAT709MMX,NaN,NaN,0,n/a
NDARAV454VF0,158488,79,1,n/a
NDARAY298THW,NaN,NaN,0,n/a
NDARBD370RBY,NaN,NaN,0,n/a
NDARBJ375VP4,NaN,NaN,0,n/a
NDARBL242L4H,NaN,NaN,0,n/a
NDARBT436PMT,NaN,NaN,0,n/a
NDARBV630BK6,NaN,NaN,0,n/a
NDARCA050RZL,121515,79,1,n/a
NDARCB627KDN,NaN,NaN,0,n/a
NDARCC059WTH,NaN,NaN,0,n/a
NDARCC101PA9,NaN,NaN,0,n/a
NDARCC824FCL,126140,79,1,n/a
NDARCJ330NBP,NaN,NaN,0,n/a
NDARCM050BN2,155414,79,1,n/a
NDARCM953HKD,NaN,NaN,0,n/a
NDARCN681CXW,NaN,NaN,0,n/a
NDARCR715LEY,112170,79,1,n/a
NDARCT889DMB,NaN,NaN,0,n/a
NDARCV440TRV,162589,79,1,n/a
NDARCV628NRY,245332,79,1,n/a
NDARCX505WVX,NaN,NaN,0,n/a
NDARDE502TEU,NaN,NaN,0,n/a
NDARDF560NND,NaN,NaN,0,n/a
NDARDJ204EPU,NaN,NaN,0,n/a
NDARDJ544BU5,128366,80,1,n/a
NDARDP292DVC,NaN,NaN,0,n/a
NDARDP725ZVY,183310,79,1,n/a
NDARDV648WB5,NaN,NaN,0,n/a
NDARDW178AC6,NaN,NaN,0,n/a
NDAREB303XDC,NaN,NaN,0,n/a
NDARED010UML,210635,79,1,n/a
NDAREF074ZAQ,NaN,NaN,0,n/a
NDAREG013BLG,NaN,NaN,0,n/a
NDARET558NB3,161090,79,1,n/a
NDARET888KD2,107468,79,1,n/a
NDAREV372WDG,187983,79,1,n/a
NDARFD069AW7,NaN,NaN,0,n/a
NDARFJ988HKR,NaN,NaN,0,n/a
NDARFK819TD5,NaN,NaN,0,n/a
NDARFP243NWY,137422,79,1,n/a
NDARFP503KJF,NaN,NaN,0,n/a
NDARFP813TL5,181137,79,1,n/a
NDARFV725LGA,NaN,NaN,0,n/a
NDARFW100ZXX,NaN,NaN,0,n/a
NDARFW506ZZ0,NaN,NaN,0,n/a
NDARFW669WJ9,NaN,NaN,0,n/a
NDARGB060TAM,NaN,NaN,0,n/a
NDARGC255BUN,NaN,NaN,0,n/a
NDARGM258RZU,NaN,NaN,0,n/a
NDARGM421YWQ,NaN,NaN,0,n/a
NDARGN210CK7,NaN,NaN,0,n/a
NDARGU829GZ4,NaN,NaN,0,n/a
NDARGV263ZRY,NaN,NaN,0,n/a
NDARGZ116HTR,NaN,NaN,0,n/a
NDARHD276TYX,NaN,NaN,0,n/a
NDARHN911CNJ,105745,79,1,n/a
NDARHU529JHV,NaN,NaN,0,n/a
NDARHX252NVH,NaN,NaN,0,n/a
NDARJA315FUQ,298604,79,1,n/a
NDARJC463HCM,161612,79,1,n/a
NDARJD142DHR,202088,79,1,n/a
NDARJH910CGX,NaN,NaN,0,n/a
NDARJJ216EGT,NaN,NaN,0,n/a
NDARJK147LNJ,110768,79,1,n/a
NDARJK154PF5,NaN,NaN,0,n/a
NDARJL656RDA,163241,79,1,n/a
NDARJR280FEJ,102340,79,1,n/a
NDARJV547LA3,110366,79,1,n/a
NDARJW072UJ3,NaN,NaN,0,n/a
NDARJW503GA0,147685,79,1,n/a
NDARJX121GKP,NaN,NaN,0,n/a
NDARJY577WNJ,NaN,NaN,0,n/a
NDARKD590VF4,NaN,NaN,0,n/a
NDARKH944KVE,NaN,NaN,0,n/a
NDARKL223LLF,NaN,NaN,0,n/a
NDARKM718VKX,217060,79,1,n/a
NDARKN742LEV,NaN,NaN,0,n/a
NDARKT540ZW0,169963,79,1,n/a
NDARKU726AB4,NaN,NaN,0,n/a
NDARKZ949UAL,176738,79,1,n/a
NDARLA226ADX,188785,79,1,n/a
NDARLA457ELH,NaN,NaN,0,n/a
NDARLE335PRN,NaN,NaN,0,n/a
NDARLE412VD5,NaN,NaN,0,n/a
NDARLE849LCR,177660,79,1,n/a
NDARLH043YDK,NaN,NaN,0,n/a
NDARLH423CR7,NaN,NaN,0,n/a
NDARLP417RC6,287670,79,1,n/a
NDARLR924YAV,NaN,NaN,0,n/a
NDARMB290GPL,NaN,NaN,0,n/a
NDARMC694YF3,NaN,NaN,0,n/a
NDARMF560MUH,NaN,NaN,0,n/a
NDARMF846EVR,149517,79,1,n/a
NDARMG263JRX,116943,79,1,n/a
NDARMJ333WJM,NaN,NaN,0,n/a
NDARMJ845MJA,146892,79,1,n/a
NDARML626PGU,NaN,NaN,0,n/a
NDARMR134HUY,137087,79,1,n/a
NDARMZ119VPH,286682,79,1,n/a
NDARNA421FL7,NaN,NaN,0,n/a
NDARNB390JL3,111192,79,1,n/a
NDARNC130ZLK,120891,79,1,n/a
NDARNC489BX5,NaN,NaN,0,n/a
NDARND604TNB,NaN,NaN,0,n/a
NDARND805ZTP,NaN,NaN,0,n/a
NDARNT205ZKP,NaN,NaN,0,n/a
NDARNT898ZPF,147089,79,1,n/a
NDARNU411FDE,NaN,NaN,0,n/a
NDARNV983DET,228337,79,1,n/a
NDARNW099DC7,NaN,NaN,0,n/a
NDARNX050XBN,NaN,NaN,0,n/a
NDARNZ084JVC,NaN,NaN,0,n/a
NDARPC301UWR,147064,79,1,n/a
NDARPC745LTD,NaN,NaN,0,n/a
NDARPE830YU0,NaN,NaN,0,n/a
NDARPJ001BVE,NaN,NaN,0,n/a
NDARPJ691NEU,NaN,NaN,0,n/a
NDARPK597XH0,386466,87,1,n/a
NDARPL406KX4,NaN,NaN,0,n/a
NDARRE063LG2,NaN,NaN,0,n/a
NDARRH199NCH,NaN,NaN,0,n/a
NDARRL030XD8,NaN,NaN,0,n/a
NDARRR595LRJ,NaN,NaN,0,n/a
NDARRU820CXW,106042,79,1,n/a
NDARRV002MA8,NaN,NaN,0,n/a
NDARRX084UML,331278,79,1,n/a
NDARRX552PP2,199407,79,1,n/a
NDARRY885YL9,NaN,NaN,0,n/a
NDARRZ940HX6,NaN,NaN,0,n/a
NDARRZ993EL4,NaN,NaN,0,n/a
NDARTF150VPJ,NaN,NaN,0,n/a
NDARTH529YKZ,158537,79,1,n/a
NDARTJ862ENU,NaN,NaN,0,n/a
NDARTN760YH8,NaN,NaN,0,n/a
NDARTP022VL6,NaN,NaN,0,n/a
NDARTV119WJK,NaN,NaN,0,n/a
NDARTV296UNC,NaN,NaN,0,n/a
NDARTZ018PD5,NaN,NaN,0,n/a
NDARUA745NA8,NaN,NaN,0,n/a
NDARUC715YN4,NaN,NaN,0,n/a
NDARUC980NZ5,NaN,NaN,0,n/a
NDARUD394JAW,367590,84,1,n/a
NDARUK054GTN,135540,79,1,n/a
NDARUK588UY6,152138,79,1,n/a
NDARUK719URM,168086,79,1,n/a
NDARUP441BKK,169151,79,1,n/a
NDARUT142RT3,184338,79,1,n/a
NDARUW206XUG,NaN,NaN,0,n/a
NDARUZ200NRJ,NaN,NaN,0,n/a
NDARVC318GTX,NaN,NaN,0,n/a
NDARVJ687ENB,123466,79,1,n/a
NDARVK407TGE,NaN,NaN,0,n/a
NDARVM287DJK,NaN,NaN,0,n/a
NDARVP894EX0,104391,79,1,n/a
NDARVR601FUT,NaN,NaN,0,n/a
NDARVV704MND,189386,79,1,n/a
NDARVY860TY0,139217,79,1,n/a
NDARWE130JMG,NaN,NaN,0,n/a
NDARWP675DHU,NaN,NaN,0,n/a
NDARWX376FTQ,NaN,NaN,0,n/a
NDARXB023AMW,NaN,NaN,0,n/a
NDARXD907ZJL,NaN,NaN,0,n/a
NDARXE912NZP,130737,79,1,n/a
NDARXF294ME0,144990,79,1,n/a
NDARXF711LJ9,NaN,NaN,0,n/a
NDARXJ973GFA,NaN,NaN,0,n/a
NDARXL534AZA,NaN,NaN,0,n/a
NDARXX939FFN,270370,79,1,n/a
NDARXZ710ZJ8,NaN,NaN,0,n/a
NDARYA877HN5,NaN,NaN,0,n/a
NDARYB414NGM,NaN,NaN,0,n/a
NDARYG172DBJ,190859,79,1,n/a
NDARYJ334EHH,NaN,NaN,0,n/a
NDARYJ694EU0,NaN,NaN,0,n/a
NDARYL268BVG,NaN,NaN,0,n/a
NDARYW789GNP,NaN,NaN,0,n/a
NDARYY793DXM,NaN,NaN,0,n/a
NDARZE389XF0,NaN,NaN,0,n/a
NDARZF625MH8,161685,79,1,n/a
NDARZH699ZET,110940,79,1,n/a
NDARZP065VGY,NaN,NaN,0,n/a
NDARZR529EJ1,NaN,NaN,0,n/a
NDARZV132DRG,NaN,NaN,0,n/a
NDARAM197GFY,NaN,NaN,0,n/a
NDARCU919KUL,NaN,NaN,0,n/a
