onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
31.252	n/a	15626	contrastChangeB3_start	96	n/a
36.992	n/a	18496	contrastTrial_start	5	n/a
41.392	n/a	20696	left_target	8	n/a
43.25	n/a	21625	left_buttonPress	12	smiley_face
43.79	n/a	21895	contrastTrial_start	5	n/a
47.18	n/a	23590	left_buttonPress	12	non_target
49.79	n/a	24895	left_target	8	n/a
51.41	n/a	25705	left_buttonPress	12	smiley_face
52.19	n/a	26095	contrastTrial_start	5	n/a
56.59	n/a	28295	right_target	9	n/a
58.99	n/a	29495	contrastTrial_start	5	n/a
63.39	n/a	31695	left_target	8	n/a
65.79	n/a	32895	contrastTrial_start	5	n/a
71.79	n/a	35895	right_target	9	n/a
74.192	n/a	37096	contrastTrial_start	5	n/a
80.192	n/a	40096	right_target	9	n/a
82.182	n/a	41091	right_buttonPress	13	smiley_face
82.592	n/a	41296	contrastTrial_start	5	n/a
86.992	n/a	43496	left_target	8	n/a
88.98	n/a	44490	left_buttonPress	12	smiley_face
89.412	n/a	44706	contrastTrial_start	5	n/a
92.212	n/a	46106	right_target	9	n/a
94.272	n/a	47136	right_buttonPress	13	smiley_face
94.612	n/a	47306	contrastTrial_start	5	n/a
97.412	n/a	48706	right_target	9	n/a
98.902	n/a	49451	right_buttonPress	13	smiley_face
99.812	n/a	49906	contrastTrial_start	5	n/a
105.812	n/a	52906	left_target	8	n/a
107.662	n/a	53831	left_buttonPress	12	smiley_face
108.212	n/a	54106	contrastTrial_start	5	n/a
112.612	n/a	56306	left_target	8	n/a
114.572	n/a	57286	left_buttonPress	12	smiley_face
115.012	n/a	57506	contrastTrial_start	5	n/a
121.012	n/a	60506	left_target	8	n/a
122.682	n/a	61341	left_buttonPress	12	smiley_face
123.412	n/a	61706	contrastTrial_start	5	n/a
126.212	n/a	63106	left_target	8	n/a
128.162	n/a	64081	left_buttonPress	12	smiley_face
128.612	n/a	64306	contrastTrial_start	5	n/a
134.612	n/a	67306	right_target	9	n/a
136.392	n/a	68196	left_buttonPress	12	sad_face
136.572	n/a	68286	right_buttonPress	13	non_target
137.012	n/a	68506	contrastTrial_start	5	n/a
141.412	n/a	70706	right_target	9	n/a
143.292	n/a	71646	right_buttonPress	13	smiley_face
143.812	n/a	71906	contrastTrial_start	5	n/a
144.612	n/a	72306	left_buttonPress	12	non_target
146.612	n/a	73306	left_target	8	n/a
148.722	n/a	74361	left_buttonPress	12	smiley_face
149.012	n/a	74506	contrastTrial_start	5	n/a
151.812	n/a	75906	right_target	9	n/a
153.542	n/a	76771	left_buttonPress	12	sad_face
154.212	n/a	77106	contrastTrial_start	5	n/a
157.012	n/a	78506	left_target	8	n/a
159.414	n/a	79707	contrastTrial_start	5	n/a
162.214	n/a	81107	left_target	8	n/a
164.154	n/a	82077	left_buttonPress	12	smiley_face
164.614	n/a	82307	contrastTrial_start	5	n/a
167.294	n/a	83647	left_buttonPress	12	non_target
167.414	n/a	83707	right_target	9	n/a
168.964	n/a	84482	right_buttonPress	13	smiley_face
169.814	n/a	84907	contrastTrial_start	5	n/a
174.024	n/a	87012	left_buttonPress	12	non_target
174.214	n/a	87107	right_target	9	n/a
176.244	n/a	88122	right_buttonPress	13	smiley_face
176.614	n/a	88307	contrastTrial_start	5	n/a
181.014	n/a	90507	right_target	9	n/a
182.574	n/a	91287	right_buttonPress	13	smiley_face
183.414	n/a	91707	contrastTrial_start	5	n/a
189.414	n/a	94707	left_target	8	n/a
191.454	n/a	95727	right_buttonPress	13	sad_face
191.814	n/a	95907	contrastTrial_start	5	n/a
197.814	n/a	98907	right_target	9	n/a
199.684	n/a	99842	right_buttonPress	13	smiley_face
200.214	n/a	100107	contrastTrial_start	5	n/a
201.064	n/a	100532	right_buttonPress	13	non_target
206.584	n/a	103292	break cnt	break cnt	n/a
243.38	n/a	121690	9999	9999	n/a
